CODCLAVECIC,TT,MontoPD,ScoreApplicantVendida,TieneGarantia,MontoGarantiaBCP,NumSegmentoOrtogonal,FlgComportamientoPersona,MontoSolicitado,ProductoMic,TipoCreditoMic,TipoActivo,CampanaMic,RatioEndeudamiento,CantidadPlazo,Moneda,DeltaEntidades,PeriodoGracia,MontoTasaEspecial,NumMesesAntiguedad,V_CodLocalidad,RatioEndeudamientoU6MU12M,FlgTenenciaPasivo,MontoTipoCambio,MontoGarantiaComercial,MontoGarantiaAfectacion,NumPDVendida,ScoreApplicant,CAMPANIA_PYME,TEA_PIZARRA,TEA_10DD,MESAPERTURA,canal_venta,FECHA
217015834,0.075090586,0.03464,366,SIN,0,4,1,123600,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.585962778,18,SOLES,0 o menos,0,0.18,109,1311,0.409342593,1,1,0,0,0.03464,366,REACTIVO,0.18,0.18,202311,TRADICIONAL,27/11/2023
217015607,0.075541524,0.08212,314,CON,252736.8,5,1,400000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.996591465,24,SOLES,0 o menos,0,0.15,87,1311,0.441501517,1,1,252736.8,252736.8,0.08212,314,REACTIVO,0.15,0.15,202311,TRADICIONAL,27/11/2023
217015862,0.078307913,0.028828193,377,CON,248122.29,11,0,206700,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.439356029,72,SOLES,0 o menos,0,0.13,385,1175,0.605004087,1,1,248122.29,248122.29,0.028828193,377,MULTIPROPOSITO,0.13,0.13,202311,TRADICIONAL,27/11/2023
217015629,0.078311235,0.041307943,356,CON,712104.73,5,1,450000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.480370449,72,SOLES,0 o menos,0,0.1325,99,1337,0.4832206,1,1,712104.73,712104.73,0.041307943,356,MULTIPROPOSITO,0.1325,0.1325,202311,TRADICIONAL,27/11/2023
217015625,0.075547297,0.03984,358,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.420075152,24,SOLES,0 o menos,0,0.165,116,1327,0.481891414,1,1,0,0,0.03984,358,REACTIVO,0.165,0.165,202311,TRADICIONAL,27/11/2023
217015642,0.075625233,0.03809,361,SIN,0,5,1,200000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.183308728,25,SOLES,0 o menos,0,0.149,139,1313,0.242926297,1,1,0,0,0.03809,361,REACTIVO,0.149,0.149,202311,TRADICIONAL,27/11/2023
217015708,0.0756402,0.12112,289,SIN,0,5,0,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.614923958,25,SOLES,0 o menos,0,0.25,88,1328,0.22136242,1,1,0,0,0.12112,289,REACTIVO,0.25,0.25,202311,TRADICIONAL,27/11/2023
217015641,0.075620101,0.04086,356,SIN,0,5,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.439786273,25,SOLES,0 o menos,0,0.155,136,1782,0.540577799,1,1,0,0,0.04086,356,REACTIVO,0.155,0.155,202311,TRADICIONAL,27/11/2023
217015851,0.075549435,0.05934,334,SIN,0,3,0,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.360735648,24,SOLES,0 o menos,0,0.194,71,319,0.252128232,1,1,0,0,0.05934,334,REACTIVO,0.194,0.194,202311,TRADICIONAL,27/11/2023
217015753,0.075089731,0.06190079,331,SIN,0,5,1,16000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,0 o menos,0,0.26,52,321,1,1,1,0,0,0.06190079,331,REACTIVO REMOTO,0.26,0.26,202311,DIGITAL,27/11/2023
217015623,0.075543342,0.01731,407,SIN,0,5,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.651485508,24,SOLES,0 o menos,0,0.16,110,1327,0.652555971,1,1,0,0,0.01731,407,REACTIVO,0.16,0.16,202311,TRADICIONAL,27/11/2023
217015706,0.075550504,0.11247,293,SIN,0,2,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.076032819,24,SOLES,Incrementa,0,0.2,60,1313,0.823292594,1,1,0,0,0.11247,293,REACTIVO,0.2,0.2,202311,TRADICIONAL,27/11/2023
217015698,0.076726612,0.03121,372,SIN,0,5,1,130000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.326551688,36,SOLES,0 o menos,0,0.195,143,1303,0.356599648,1,1,0,0,0.03121,372,REACTIVO,0.195,0.195,202311,TRADICIONAL,27/11/2023
217015645,0.075619673,0.05081,343,SIN,0,5,1,120000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.203951258,25,SOLES,0 o menos,0,0.145,55,1311,0.18485666,1,1,0,0,0.05081,343,REACTIVO,0.145,0.145,202311,TRADICIONAL,27/11/2023
217015627,0.075618925,0.04357,352,SIN,0,5,1,250000,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.530311044,25,SOLES,0 o menos,0,0.155,132,1337,0.478855583,1,1,0,0,0.04357,352,CONSOLIDACION,0.155,0.155,202311,TRADICIONAL,27/11/2023
217015879,0.077715814,0.009914863,440,SIN,0,4,1,255000,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.991066416,60,SOLES,Incrementa,0,0.145,43,1526,0.506360034,1,1,0,0,0.009914863,440,AFM,0.145,0.145,202311,TRADICIONAL,27/11/2023
217015864,0.07850606,0.036630398,363,CON,813000,4,1,812000,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.544858427,75,SOLES,0 o menos,0,0.142,74,1795,0.705134746,1,1,813000,813000,0.036630398,363,AFI,0.142,0.142,202311,TRADICIONAL,27/11/2023
217015828,0.075546549,0.03538,365,SIN,0,2,1,149999,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.317586376,24,SOLES,0 o menos,0,0.185,105,1305,0.411685089,1,1,0,0,0.03538,365,REACTIVO,0.185,0.185,202311,TRADICIONAL,27/11/2023
217015827,0.075559271,0.12439,287,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.524717115,24,SOLES,0 o menos,0,0.25,61,655,0.329745259,1,1,0,0,0.12439,287,REACTIVO,0.25,0.25,202311,TRADICIONAL,27/11/2023
217010052,0.075555743,0.15168,274,SIN,0,2,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.946164632,24,SOLES,0 o menos,0,0.23,0,1782,0.785205551,1,1,0,0,0.15168,274,REACTIVO,0.23,0.23,202311,TRADICIONAL,27/11/2023
217015848,0.075167422,0.07702,318,SIN,0,5,0,30000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.556631705,19,SOLES,0 o menos,0,0.26,174,326,0.492677819,1,1,0,0,0.07702,318,REACTIVO,0.26,0.26,202311,TRADICIONAL,27/11/2023
217015829,0.077397551,0.018888846,402,SIN,0,11,1,251220,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.385781538,49,SOLES,Incrementa,0,0.13,100,1337,0.614883353,1,1,0,0,0.018888846,402,AFM,0.13,0.13,202311,TRADICIONAL,27/11/2023
217015860,0.081215842,0.009668363,441,CON,307200,5,1,307200,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.427410618,120,SOLES,0 o menos,0,0.1315,71,1179,0.38330851,1,1,307200,307200,0.009668363,441,AFI,0.1315,0.1315,202311,TRADICIONAL,27/11/2023
217015877,0.075160582,0.08435,312,SIN,0,4,1,120000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.524931599,19,SOLES,0 o menos,0,0.2,58,1306,0.325211052,1,1,0,0,0.08435,312,REACTIVO,0.2,0.2,202311,TRADICIONAL,27/11/2023
217015835,0.075554032,0.06378,329,SIN,0,3,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.513766432,24,SOLES,0 o menos,0,0.22,60,1782,0.223410273,1,1,0,0,0.06378,329,REACTIVO,0.22,0.22,202311,TRADICIONAL,27/11/2023
217015854,0.075552749,0.04723,348,SIN,0,2,1,120000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,0 o menos,0,0.195,179,1230,0.951937739,1,1,0,0,0.04723,348,REACTIVO,0.195,0.195,202311,TRADICIONAL,27/11/2023
217009951,0.075554246,0.10193,300,SIN,0,1,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.926421881,24,SOLES,0 o menos,0,0.215,61,655,0.600145574,1,1,0,0,0.10193,300,REACTIVO,0.215,0.215,202311,TRADICIONAL,27/11/2023
217015707,0.075090692,0.06058,332,SIN,0,3,0,220000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,0 o menos,0,0.185,87,1313,1,1,1,0,0,0.06058,332,REACTIVO,0.185,0.185,202311,TRADICIONAL,27/11/2023
217015703,0.075543128,0.08758,309,SIN,0,5,1,230000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.298272961,24,SOLES,0 o menos,0,0.169,92,1308,0.348517857,1,1,0,0,0.08758,309,REACTIVO,0.169,0.169,202311,TRADICIONAL,27/11/2023
217015639,0.079776,0.012457185,427,CON,412479.86,5,1,410800,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.567478972,96,SOLES,Incrementa,0,0.13,33,1743,0.610417421,1,1,412479.86,412479.86,0.012457185,427,AFI,0.13,0.13,202311,TRADICIONAL,27/11/2023
217015628,0.075560019,0.02722,381,SIN,0,5,1,48600,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.470510413,24,SOLES,0 o menos,0,0.255,150,1315,0.529123077,1,1,0,0,0.02722,381,REACTIVO,0.255,0.255,202311,TRADICIONAL,27/11/2023
217015878,0.075550932,0.04346,353,SIN,0,3,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.194308964,24,SOLES,Incrementa,0,0.185,107,1166,0.255818676,1,1,0,0,0.04346,353,REACTIVO,0.185,0.185,202311,TRADICIONAL,27/11/2023
217015871,0.075552749,0.07237,321,SIN,0,1,1,157000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.503698073,24,SOLES,0 o menos,0,0.195,143,1880,0.288439032,1,1,0,0,0.07237,321,REACTIVO,0.195,0.195,202311,TRADICIONAL,27/11/2023
217015859,0.075630044,0.04806,347,SIN,0,2,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.97747892,25,SOLES,Incrementa,0,0.2,101,1194,0.999167802,1,1,0,0,0.04806,347,REACTIVO,0.2,0.2,202311,TRADICIONAL,27/11/2023
217015858,0.075541418,0.03703,362,SIN,0,4,1,200000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999999865,24,SOLES,Incrementa,0,0.15,31,1113,1,1,1,0,0,0.03703,362,REACTIVO,0.15,0.15,202311,TRADICIONAL,27/11/2023
217015830,0.075545159,0.02534,385,SIN,0,5,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.17,185,1327,1,1,1,0,0,0.02534,385,REACTIVO,0.17,0.17,202311,TRADICIONAL,27/11/2023
217015606,0.076696328,0.031,373,SIN,0,5,1,350000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,36,SOLES,Incrementa,0,0.15,107,1328,1,1,1,0,0,0.031,373,REACTIVO,0.15,0.15,202311,TRADICIONAL,27/11/2023
217010055,0.075627585,0.04363,352,SIN,0,14,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,Incrementa,0,0.185,178,1313,1,1,1,0,0,0.04363,352,REACTIVO,0.185,0.185,202311,TRADICIONAL,27/11/2023
217015833,0.075550504,0.04891,346,SIN,0,11,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,0 o menos,0,0.2,28,1298,0.299552886,1,1,0,0,0.04891,346,REACTIVO,0.2,0.2,202311,TRADICIONAL,27/11/2023
217015874,0.075051795,0.07046,323,SIN,0,5,1,113500,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,Incrementa,0,0.225,34,1721,1,1,1,0,0,0.07046,323,REACTIVO,0.225,0.225,202311,TRADICIONAL,27/11/2023
217010058,0.075626943,0.0515,342,SIN,0,2,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,0 o menos,0,0.185,103,982,1,1,1,0,0,0.0515,342,REACTIVO,0.185,0.185,202311,TRADICIONAL,27/11/2023
217015704,0.074873141,0.08911,308,SIN,0,3,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.48582437,13,SOLES,0 o menos,0,0.275,275,1328,0.490283285,1,1,0,0,0.08911,308,REACTIVO,0.275,0.275,202311,TRADICIONAL,27/11/2023
217015839,0.075089303,0.04962,345,SIN,0,4,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,0 o menos,0,0.22,107,1336,1,1,1,0,0,0.04962,345,REACTIVO,0.22,0.22,202311,TRADICIONAL,27/11/2023
217009953,0.079157855,0.001450518,551,CON,558645.5,14,1,504240,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.119263949,96,SOLES,Incrementa,0,0.124,157,655,0.956750691,1,1,558645.5,558645.5,0.001450518,551,AFI,0.124,0.124,202311,TRADICIONAL,27/11/2023
217015631,0.075544197,0.04344,353,SIN,0,3,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.649524594,24,SOLES,0 o menos,0,0.175,134,328,0.469233918,1,1,0,0,0.04344,353,REACTIVO,0.175,0.175,202311,TRADICIONAL,27/11/2023
217015705,0.075092723,0.09391,305,SIN,0,2,1,220000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999347454,18,SOLES,0 o menos,0,0.215,100,1331,0.999945393,1,1,0,0,0.09391,305,REACTIVO,0.215,0.215,202311,TRADICIONAL,27/11/2023
217015644,0.075632396,0.06374,329,SIN,0,4,1,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.90709891,25,SOLES,0 o menos,0,0.24,33,1306,0.522745315,1,1,0,0,0.06374,329,REACTIVO,0.24,0.24,202311,TRADICIONAL,27/11/2023
217015855,0.075543342,0.09042,307,SIN,0,3,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.915512084,24,SOLES,Incrementa,0,0.16,105,171,0.611681188,1,1,0,0,0.09042,307,REACTIVO,0.16,0.16,202311,TRADICIONAL,27/11/2023
217015849,0.076785149,0.03829,360,SIN,0,5,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.277345342,36,SOLES,0 o menos,0,0.15,167,333,0.340275921,1,1,0,0,0.03829,360,REACTIVO,0.15,0.15,202311,TRADICIONAL,27/11/2023
217010061,0.078388925,0.099897337,301,CON,281445.46,11,1,680000,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,1,73,SOLES,0 o menos,0,0.145,255,1789,1,1,1,281445.46,281445.46,0.099897337,301,AFI,0.145,0.145,202311,TRADICIONAL,27/11/2023
217010057,0.081309624,0.008101991,452,CON,775787.9,5,0,560000,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.144255227,122,SOLES,0 o menos,0,0.129,174,1816,0.406909748,1,1,775787.9,775787.9,0.008101991,452,AFI,0.129,0.129,202311,TRADICIONAL,27/11/2023
217010053,0.07555895,0.05826,335,SIN,0,1,0,75000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999843608,24,SOLES,Incrementa,0,0.23,264,1299,0.684587681,1,1,0,0,0.05826,335,REACTIVO,0.23,0.23,202311,TRADICIONAL,27/11/2023
217010049,0.076809549,0.05473,339,SIN,0,14,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,36,SOLES,Incrementa,0,0.185,65,1335,0.999919173,1,1,0,0,0.05473,339,REACTIVO,0.185,0.185,202311,TRADICIONAL,27/11/2023
217015700,0.075547297,0.04914,345,SIN,0,5,1,155000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.640824979,24,SOLES,0 o menos,0,0.175,60,655,0.78967531,1,1,0,0,0.04914,345,REACTIVO,0.175,0.175,202311,TRADICIONAL,27/11/2023
217015856,0.076714948,0.001468247,551,CON,380000,12,1,379000,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.084275574,36,SOLES,0 o menos,0,0.1275,150,1313,0.712131322,1,1,380000,380000,0.001468247,551,AFM,0.1275,0.1275,202311,TRADICIONAL,27/11/2023
217009971,0.074932547,0.13385378,282,SIN,0,14,0,97000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.996702171,12,SOLES,Incrementa,0,0.31,26,706,0.996345363,1,1,0,0,0.13385378,282,REACTIVO REMOTO,0.31,0.31,202311,DIGITAL,27/11/2023
217015843,0.075552749,0.05784,335,SIN,0,3,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,0 o menos,0,0.195,267,1337,1,1,1,0,0,0.05784,335,REACTIVO,0.195,0.195,202311,TRADICIONAL,27/11/2023
217015868,0.074857969,0.03206,371,SIN,0,5,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.642496478,13,SOLES,0 o menos,0,0.17,225,1015,0.551539995,1,1,0,0,0.03206,371,REACTIVO,0.17,0.17,202311,TRADICIONAL,27/11/2023
217009946,0.075552749,0.07922,316,SIN,0,14,0,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.195,22,1331,1,1,1,0,0,0.07922,316,REACTIVO,0.195,0.195,202311,TRADICIONAL,27/11/2023
217015745,0.074939278,0.14624826,276,SIN,0,3,0,110000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.429123369,12,SOLES,0 o menos,0,0.22,147,1338,0.454374365,1,1,0,0,0.14624826,276,REACTIVO REMOTO,0.22,0.22,202311,DIGITAL,27/11/2023
217015699,0.075544197,0.03145,372,SIN,0,5,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.119095355,24,SOLES,0 o menos,0,0.165,143,659,0.184492598,1,1,0,0,0.03145,372,REACTIVO,0.165,0.165,202311,TRADICIONAL,27/11/2023
217015684,0.075557453,0.0435,353,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.460457936,24,SOLES,Incrementa,0,0.1999,63,1331,0.251063859,1,1,0,0,0.0435,353,REACTIVO,0.1999,0.1999,202311,TRADICIONAL,27/11/2023
217015633,0.07516304,0.03774,361,SIN,0,2,1,171000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.489590273,19,SOLES,Incrementa,0,0.175,189,714,0.56936383,1,1,0,0,0.03774,361,REACTIVO,0.175,0.175,202311,TRADICIONAL,27/11/2023
217015836,0.075552215,0.07493,319,SIN,0,4,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.22,19,1329,0.578453193,1,1,0,0,0.07493,319,REACTIVO,0.22,0.22,202311,TRADICIONAL,27/11/2023
217015596,0.076694616,0.02499,386,SIN,0,4,1,350000,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.563721145,36,SOLES,0 o menos,0,0.1475,123,1311,0.572910484,1,1,0,0,0.02499,386,CONSOLIDACION,0.1475,0.1475,202311,TRADICIONAL,27/11/2023
217015775,0.075090265,0.03156278,372,SIN,0,4,1,10000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.454191528,18,SOLES,0 o menos,0,0.3,104,1335,0.415028051,1,1,0,0,0.03156278,372,REACTIVO REMOTO,0.3,0.3,202311,DIGITAL,27/11/2023
217015749,0.074946223,0.03023937,374,SIN,0,5,1,78000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.363192111,12,SOLES,0 o menos,0,0.19,185,1318,0.431213108,1,1,0,0,0.03023937,374,REACTIVO REMOTO,0.19,0.19,202311,DIGITAL,27/11/2023
217015636,0.075547618,0.01852,403,CON,694735.8,5,1,272000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.480299405,24,SOLES,0 o menos,0,0.15,203,1150,0.491517136,1,1,694735.8,694735.8,0.01852,403,REACTIVO,0.15,0.15,202311,TRADICIONAL,27/11/2023
217015842,0.07671955,0.06502,328,SIN,0,5,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.518800956,36,SOLES,0 o menos,0,0.185,50,1328,0.376704614,1,1,0,0,0.06502,328,REACTIVO,0.185,0.185,202311,TRADICIONAL,27/11/2023
217015543,0.074950497,0.05166,342,SIN,0,5,0,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.566660039,12,SOLES,0 o menos,0,0.155,194,1311,0.316165357,1,1,0,0,0.05166,342,REACTIVO,0.155,0.155,202311,TRADICIONAL,27/11/2023
217010056,0.07546306,0.03308,369,SIN,0,11,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.05526771,8,SOLES,0 o menos,0,0.33,168,407,0.329300131,1,1,0,0,0.03308,369,REACTIVO,0.33,0.33,202311,TRADICIONAL,27/11/2023
217015709,0.075550504,0.06445,329,SIN,0,2,1,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999942642,24,SOLES,Incrementa,0,0.2,53,1309,0.932733339,1,1,0,0,0.06445,329,REACTIVO,0.2,0.2,202311,TRADICIONAL,27/11/2023
217015840,0.075553818,0.07924,316,SIN,0,1,1,120000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.535056357,24,SOLES,0 o menos,0,0.215,171,1311,0.527376279,1,1,0,0,0.07924,316,REACTIVO,0.215,0.215,202311,TRADICIONAL,27/11/2023
217010062,0.075555743,0.02671,382,SIN,0,5,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.213307001,24,SOLES,Incrementa,0,0.23,109,1538,0.079327481,1,1,0,0,0.02671,382,REACTIVO,0.23,0.23,202311,TRADICIONAL,27/11/2023
217015832,0.075560767,0.05471,339,SIN,0,4,1,60000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.357348652,24,SOLES,0 o menos,0,0.27,205,1324,1,1,1,0,0,0.05471,339,REACTIVO,0.27,0.27,202311,TRADICIONAL,27/11/2023
217015852,0.075546976,0.04743,347,SIN,0,5,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.18,44,444,1,1,1,0,0,0.04743,347,REACTIVO,0.18,0.18,202311,TRADICIONAL,27/11/2023
217015875,0.075543342,0.03212,371,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.386646002,24,SOLES,0 o menos,0,0.16,365,1172,0.408039908,1,1,0,0,0.03212,371,REACTIVO,0.16,0.16,202311,TRADICIONAL,27/11/2023
217015728,0.074947506,0.1115156,294,SIN,0,2,0,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.243692707,12,SOLES,0 o menos,0,0.18,123,711,0.21813495,1,1,0,0,0.1115156,294,REACTIVO REMOTO,0.18,0.18,202311,DIGITAL,27/11/2023
217015646,0.075545159,0.07961,315,SIN,0,3,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.664115656,24,SOLES,0 o menos,0,0.17,57,1310,0.418871846,1,1,0,0,0.07961,315,REACTIVO,0.17,0.17,202311,TRADICIONAL,27/11/2023
217015873,0.075549542,0.05203,342,SIN,0,3,1,150000,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.638447263,24,SOLES,0 o menos,0,0.205,32,1778,0.353618477,1,1,0,0,0.05203,342,CONSOLIDACION,0.205,0.205,202311,TRADICIONAL,27/11/2023
217015867,0.075551039,0.07252,321,SIN,0,4,0,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.256654837,24,SOLES,0 o menos,0,0.21,43,814,0.180637514,1,1,0,0,0.07252,321,REACTIVO,0.21,0.21,202311,TRADICIONAL,27/11/2023
217015846,0.075164537,0.05267,341,SIN,0,5,1,103200,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,19,SOLES,0 o menos,0,0.2,27,1335,1,1,1,0,0,0.05267,341,REACTIVO,0.2,0.2,202311,TRADICIONAL,27/11/2023
217015608,0.075617214,0.03497,366,SIN,0,5,1,136000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.76598642,25,SOLES,0 o menos,0,0.16,102,1298,0.669885656,1,1,0,0,0.03497,366,REACTIVO,0.16,0.16,202311,TRADICIONAL,27/11/2023
217015546,0.074956054,0.07224,322,CON,369794.26,5,1,395000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.422940626,12,SOLES,0 o menos,0,0.1375,55,1310,0.478399506,1,1,369794.26,369794.26,0.07224,322,REACTIVO,0.1375,0.1375,202311,TRADICIONAL,27/11/2023
217009979,0.074945048,0.04615046,349,SIN,0,14,1,60000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.973854492,12,SOLES,Incrementa,0,0.2,47,1332,0.999576684,1,1,0,0,0.04615046,349,REACTIVO REMOTO,0.2,0.2,202311,DIGITAL,27/11/2023
217015866,0.075545159,0.10757,296,SIN,0,11,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.301715215,24,SOLES,0 o menos,0,0.17,49,1238,0.323622492,1,1,0,0,0.10757,296,REACTIVO,0.17,0.17,202311,TRADICIONAL,27/11/2023
217015635,0.075547404,0.011289759,432,SIN,0,4,1,350000,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.474751882,24,SOLES,0 o menos,0,0.132,54,226,0.447287646,1,1,0,0,0.011289759,432,AFM,0.132,0.132,202311,TRADICIONAL,27/11/2023
217010000,0.074949963,0.04031477,357,SIN,0,5,1,120000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.998661366,12,SOLES,0 o menos,0,0.16,308,1330,1,1,1,0,0,0.04031477,357,REACTIVO REMOTO,0.16,0.16,202311,DIGITAL,27/11/2023
