CODCLAVECIC,TT,MontoPD,ScoreApplicantVendida,TieneGarantia,MontoGarantiaBCP,NumSegmentoOrtogonal,FlgComportamientoPersona,MontoSolicitado,ProductoMic,TipoCreditoMic,TipoActivo,CampanaMic,RatioEndeudamiento,CantidadPlazo,Moneda,DeltaEntidades,PeriodoGracia,MontoTasaEspecial,NumMesesAntiguedad,V_CodLocalidad,RatioEndeudamientoU6MU12M,FlgTenenciaPasivo,MontoTipoCambio,MontoGarantiaComercial,MontoGarantiaAfectacion,NumPDVendida,ScoreApplicant,CAMPANIA_PYME,TEA_PIZARRA,TEA_10DD,MESAPERTURA,canal_venta,FECHA,Tasa_dscto_tea,CODCLAVECIC,RMIN,Target IRR - Tmin,TEA,Target IRR - TEA,IRR,producto,NPV,Net_Profit,ROE,ECAP,ROA,Avg_Balance,Spread_Neto,Margen_Neto,RemEc,RemCap,TT,Costo_t_0,Costo_lifetime,SALDO,IF,EF,EL,GEB,IxS,GASTOS,TAXES,PD Temp 12,LGD Temp 12,PD_TTC,LGD_TTC,CAP
217108053,0.075002748,0.09781,302,SIN,0.0,5,0,100000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.475003164,25,SOLES,Incrementa,0,0.21,74,1329,0.076052587,1,1.0,0.0,0.0,0.09781,302,REACTIVO,0.21,0.21,202311,TRADICIONAL,29/11/2023,0.15,217108053,0.31932446228720046,0.18999999999999972,0.2979010791365353,0.15000000000000124,0.15000000000115232,1,-850.2737422101418,1844.1803059403305,0.13971901092614414,13199.208137217418,0.04769494558465169,38666.15808727939,0.10127504262090442,8158.160017241352,2071.808503195434,0.006278584235227314,0.0787446804528289,-3013.0021074,-1767.2610172320396,966653.9521819849,20996.17529266661,-6262.586909840385,-7613.4248286672355,2071.808503195434,1037.996463082365,-4780.26312463204,-1607.6630917624,0.0818218800179558,0.69267,0.094923431,0.70278,0.3338744134550452
217114120,0.074923358,0.03952,358,SIN,0.0,4,1,40000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.490527139,24,SOLES,Incrementa,0,0.27,96,1311,0.757922422,1,1.0,0.0,0.0,0.03952,358,REACTIVO,0.27,0.27,202311,TRADICIONAL,29/11/2023,0.23,217114120,0.3408447528489844,0.18999999999999972,0.3616606247432115,0.23000000000000131,0.23000000002037613,1,328.2077836782373,1133.9935917829753,0.23047965505071816,4920.146168794961,0.07046998808420851,16091.86580857518,0.20483640876151515,6592.400005001509,741.3972520898427,0.006278584235227314,0.07867067849385068,-3013.0021074,-1103.792052434684,386204.7794058043,10010.856564314325,-2470.8691250165725,-1445.0173487141035,741.3972520898427,497.4299144178592,-4116.794159834684,-949.0159136907168,0.03624427042969377,0.69267,0.082109921,0.70278,0.30254782499079586
217114400,0.078152655,0.003195249,506,CON,453773.0,5,1,200000.0,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.549157522,72,SOLES,0 o menos,0,0.13,187,1298,0.348091967,1,1.0,453773.0,453773.0,0.003195249,506,MULTIPROPOSITO,0.13,0.13,202311,TRADICIONAL,29/11/2023,0.26,217114400,0.13554137922766119,0.18999999999999972,0.14110168791709254,0.2599999999999987,0.26000000000013035,4,1435.6333943313657,1243.3512810808595,0.22162788793598304,5610.084961148932,0.01340387395846772,92760.59182094804,0.0598462145750901,33308.22169337283,2536.0841516655973,0.006278584235227314,0.0811065833245943,-5245.7504180999995,-20016.84239646301,6678762.611108259,73816.96143695817,-43605.985248466175,-1200.5751931356338,2536.0841516655973,4297.820698016432,-25262.59281456301,-3121.605343990248,0.002284330504287872,0.3163261136672056,0.006228264,0.25091234649981686,0.060394632402185504
217114306,0.074240377,0.06960782,324,SIN,0.0,2,1,30000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,12,SOLES,Incrementa,0,0.2,52,1312,1.0,1,1.0,0.0,0.0,0.06960782,324,REACTIVO REMOTO,0.2,0.2,202311,DIGITAL,29/11/2023,0.17,217114306,0.27426336113243854,0.18999999999999972,0.26153411478018707,0.16999999999999882,0.16999999873958327,1,-93.46960981598568,914.5828059778833,0.15501290010382995,5900.043192310331,0.06612048447740156,13832.064498717737,0.1108648276643405,1533.4894468923842,444.52701809279847,0.006278584235227314,0.07823703336662424,-145.2998637,-535.4360254300306,165984.77398461284,3217.6079895438397,-1062.787487273006,-858.3080423330989,444.52701809279847,236.97698695464965,-680.7358891300305,-382.6977698772698,0.0771810923041352,0.55877,0.163510966,0.5688799999999999,0.4194934110696033
217108025,0.074216991,0.08691283,310,SIN,0.0,11,1,34000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.611647414,12,SOLES,Incrementa,0,0.37,38,1331,0.920594614,1,1.0,0.0,0.0,0.08691283,310,REACTIVO REMOTO,0.37,0.37,202311,DIGITAL,29/11/2023,0.15,217108025,0.30354300464753314,0.18999999999999972,0.2755589024131482,0.15000000000000124,0.1500000008476441,1,-228.52975223524845,986.5125568447784,0.1367388792798902,7214.572490575195,0.06309375943516363,15635.659781194967,0.1113293059194918,1740.7071510337487,543.5676132387607,0.006278584235227314,0.07823540456911515,-145.2998637,-739.6663093033206,187627.9173743396,3806.9572083282674,-1204.4445653097782,-1118.4283240853044,543.5676132387607,256.62283210056455,-884.9661730033206,-412.7960344244107,0.090880892966484,0.55877,0.188861689,0.5688799999999999,0.4526175961651035
217114205,0.074906904,0.05922,334,SIN,0.0,12,1,180000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,24,SOLES,0 o menos,0,0.19,181,1310,1.0,1,1.0,0.0,0.0,0.05922,334,REACTIVO,0.19,0.19,202311,TRADICIONAL,29/11/2023,0.21,217114205,0.2579373994731815,0.18999999999999972,0.26896892899237,0.2100000000000002,0.20999999980748374,1,811.200110311911,5128.5127821477945,0.1916219923048097,26763.696173192697,0.07106715521751104,72164.31791101329,0.10891657741358557,15719.78103650696,4032.9149008661107,0.006278584235227314,0.07865868781571517,-3013.0021074,-2190.7213983481074,1731943.629864319,34474.77187742445,-11119.774371454598,-8749.718181705106,4032.9149008661107,1114.5017122422034,-5203.7235057481075,-4291.946867329365,0.0516210919260831,0.69267,0.108281195,0.70278,0.36563851212797505
217114204,0.078067802,0.082325623,313,CON,1122748.0,2,1,1122748.0,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.50228555,72,SOLES,Incrementa,0,0.125,117,1311,0.525618895,1,1.0,1122748.0,1122748.0,0.082325623,313,AFI,0.125,0.125,202311,TRADICIONAL,29/11/2023,0.13,217114204,0.1756168863892933,0.18999999999999972,0.16132289268479028,0.13000000000000056,0.1299999999999557,2,-16714.083170944534,8651.07062316473,0.11784946925799969,73407.80300185774,0.020346600231118943,425185.0689990665,0.02361142754515016,60235.358699706776,33184.589376249816,0.006278584235227314,0.08113534388670329,-5245.7504180999995,-14548.064694752362,30613324.967932787,378817.1332451712,-204983.89548458692,-128132.19056705358,33184.589376249816,14534.311506176262,-19793.81511285236,-21719.70922411576,0.09066255988875847,0.3580000575339544,0.093935619,0.2898545927306586,0.16816905982315886
217114170,0.07807423,0.007533192,456,CON,588941.2,3,1,330000.0,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.453206294,72,SOLES,0 o menos,0,0.129,183,1077,0.459334842,1,1.0,588941.2,588941.2,0.007533192,456,MULTIPROPOSITO,0.129,0.129,202311,TRADICIONAL,29/11/2023,0.26,217114170,0.12304007596438837,0.18999999999999972,0.13017185521217423,0.2599999999999987,0.260000000000868,4,2969.09988322758,2654.4457955030953,0.2253219964040467,11780.677598573871,0.01779741914030983,149147.79354108556,0.04708576440000137,42136.42720473361,5325.550318850505,0.006278584235227314,0.08109061473125845,-5245.7504180999995,-19625.199058649254,10738641.134958161,109907.06580162828,-70205.60545217762,-4157.721802622575,5325.550318850505,6592.688657905507,-24870.949476749254,-6664.353273816287,0.0057557640026703145,0.3221368865840459,0.026001935,0.25634187402568276,0.07875732494815235
217114156,0.074919405,0.05975,333,SIN,0.0,5,1,66000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.613660747,24,SOLES,0 o menos,0,0.25,129,1230,0.525629288,1,1.0,0.0,0.0,0.05975,333,REACTIVO,0.25,0.25,202311,TRADICIONAL,29/11/2023,0.2,217114156,0.3078391174832611,0.18999999999999972,0.31322919069733945,0.19999999999999973,0.1999999999966804,1,143.0903618148368,1721.6689993427299,0.19060268891254287,9032.763436683254,0.06456186733615646,26666.964113328035,0.14887452066693124,7940.063000027936,1361.111186738332,0.006278584235227314,0.0786644939543677,-3013.0021074,-1404.0047053443327,640007.1387198728,14592.401776954937,-4110.269377103351,-3279.8623762906673,1361.111186738332,737.7929764670167,-4417.006812744333,-1440.8293753364694,0.05238052141520242,0.69267,0.094923431,0.70278,0.3338744134550452
217114115,0.076259173,0.008400767,450,CON,2614932.16,5,1,500860.0,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.472237488,36,SOLES,0 o menos,0,0.123,186,1298,0.466675665,1,1.0,2614932.16,2614932.16,0.008400767,450,AFM,0.123,0.123,202311,TRADICIONAL,29/11/2023,0.26,217114115,0.11206361278719479,0.18999999999999972,0.11694982141938937,0.2599999999999987,0.25999999996609113,3,1767.7669567820012,2759.5929601546777,0.23602831248044231,11691.787867115909,0.01247050704826133,221289.55538655724,0.035901212297508325,23833.689921462057,2642.6834994274545,0.006278584235227314,0.0794025712367823,-5245.7504180999995,-9487.674236173843,7966423.993916061,73691.59880329543,-50986.891957409694,-2849.194567624021,2642.6834994274545,3978.1776432003535,-14733.424654273844,-3464.1698861516224,0.004630279828030663,0.46595386625447177,0.006228264,0.22057622465447177,0.05273078325777495
217107901,0.074912246,0.07328,321,SIN,0.0,5,1,120000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.261707431,24,SOLES,Incrementa,0,0.215,29,1316,0.092048669,1,1.0,0.0,0.0,0.07328,321,REACTIVO,0.215,0.215,202311,TRADICIONAL,29/11/2023,0.17,217107901,0.2770404574823966,0.18999999999999972,0.26666335752375225,0.16999999999999882,0.1700000002109785,1,-501.04550556359027,2561.287877855473,0.15851995850328288,16157.510398303755,0.053835060141551386,47576.57688355772,0.09936252125066333,9454.657263252644,2434.710961615472,0.006278584235227314,0.0786583812401731,-3013.0021074,-1610.3012157504547,1141837.8452053852,22520.755495827176,-7351.762825031428,-6920.711028451819,2434.710961615472,1206.3756209087217,-4623.303323150455,-2143.4891460067092,0.06235357999595566,0.69267,0.094923431,0.70278,0.3338744134550452
217114199,0.07500745,0.08231,313,SIN,0.0,4,1,154800.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.688666744,25,SOLES,0 o menos,0,0.195,30,659,0.357323062,1,1.0,0.0,0.0,0.08231,313,REACTIVO,0.195,0.195,202311,TRADICIONAL,29/11/2023,0.14,217114199,0.2924968584620069,0.18999999999999972,0.26403861486838887,0.1399999999999988,0.1399999999996473,1,-1792.3145567503307,2906.6267492406664,0.1299918978265015,22360.060879487297,0.04829615409210672,60183.39977335194,0.0832333089349522,10435.965637689864,3509.7381434167974,0.006278584235227314,0.07873927534330272,-3013.0021074,-2343.3791286692385,1504584.9943337985,29380.659141921642,-9717.31694983988,-10209.18048114031,3509.7381434167974,981.8039267484129,-5356.381236069239,-2533.850150786039,0.06995976385925663,0.69267,0.10778951,0.70278,0.3644910255209459
217182981,0.080928098,0.005130233,478,CON,354777.15,4,1,354770.0,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,1.0,120,SOLES,0 o menos,0,0.1225,196,1431,1.0,1,1.0,354777.15,354777.15,0.005130233,478,AFI,0.1225,0.1225,202311,TRADICIONAL,30/11/2023,0.26,217182981,0.12763899200360984,0.18999999999999972,0.13861470094536066,0.2599999999999987,0.2599999999995837,2,7050.044453936447,4555.119126792164,0.22134427284391134,20579.340356388464,0.02705877155490522,168341.68238381873,0.0523164335972914,88070.36448089372,15505.094631959742,0.006278584235227314,0.08290777437989938,-5245.7504180999995,-33718.089875006444,20201001.88605825,219499.13526790298,-134793.59719543,-8914.800738756177,15505.094631959742,12279.627147176734,-38963.84029310644,-19060.42755182535,0.0023950401640206024,0.5438976290231051,0.008727203,0.4636092008581538,0.12200820058845892
217182985,0.074180472,0.11339,293,SIN,0.0,11,1,180000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999192252,18,SOLES,Incrementa,0,0.275,25,1743,0.999500893,1,1.0,0.0,0.0,0.11339,293,REACTIVO,0.275,0.275,202311,TRADICIONAL,30/11/2023,0.13,217182985,0.37895793621742957,0.18999999999999972,0.32766990424609377,0.13000000000000056,0.1300000000003314,1,-2803.5953224790574,4767.257395789842,0.11991839260527976,39754.180257248954,0.06351602684206566,75055.97614982685,0.09364638155137227,10543.080870356074,4492.799450055867,0.006278584235227314,0.07822266263845679,-3013.0021074,-1879.7773709058993,1351007.5706968834,31845.02319171657,-8739.710659438299,-13425.945023180688,4492.799450055867,863.7133612584872,-4892.7794783059,-2992.214748421282,0.11043005124434513,0.69267,0.188861689,0.70278,0.5154853198674688
217182259,0.076703284,0.010211441,438,CON,1489004.88,5,1,537595.0,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.448814397,61,SOLES,Incrementa,0,0.119,166,1229,0.435594939,1,1.0,1489004.88,1489004.88,0.010211441,438,MULTIPROPOSITO,0.119,0.119,202311,TRADICIONAL,30/11/2023,0.26,217182259,0.11046733935112085,0.18999999999999972,0.11575441453233282,0.2599999999999987,0.2600000000071945,4,3333.8934676990684,3408.526782800164,0.22543491674475158,15119.78193981132,0.013393026215566973,254500.12028187976,0.03198995540036015,41385.69144411844,5790.780296169815,0.006278584235227314,0.0806039150542961,-5245.7504180999995,-17353.87336109958,15524507.337194666,142090.9646027602,-100978.66280101532,-7430.418838876174,5790.780296169815,7703.808481249794,-22599.62377919958,-7250.170148521163,0.008019399810396418,0.3113509710574823,0.006228264,0.24626372809452904,0.059194609468882005
217182286,0.07565303,0.049804401,344,CON,273024.0,5,1,220000.0,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.545757504,36,SOLES,0 o menos,0,0.14,159,76,0.480611791,1,1.0,273024.0,273024.0,0.049804401,344,AFM,0.14,0.14,202311,TRADICIONAL,30/11/2023,0.18,217182286,0.16976466992762318,0.18999999999999972,0.16847623720789273,0.17999999999999838,0.1800000000304851,3,-212.7561531118845,1617.059519712265,0.16741966839879424,9658.71892578609,0.015356288337531535,105302.75833386711,0.06571654760909966,20760.40119425128,2183.15089367756,0.006278584235227314,0.07942928875261268,-5245.7504180999995,-10816.6973306277,3790899.300019216,49298.336725730274,-24427.457735286684,-6507.384559436484,2183.15089367756,2396.906763244184,-16062.4477487277,-2029.925780064335,0.036411627903739856,0.4732792194229773,0.050410293,0.22790157782297732,0.09095450292250971
217182190,0.077416396,0.018709643,403,CON,1078551.37,3,1,632000.0,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.556925697,72,SOLES,0 o menos,0,0.129,213,1310,0.496300059,1,1.0,1078551.37,1078551.37,0.018709643,403,AFI,0.129,0.129,202311,TRADICIONAL,30/11/2023,0.26,217182190,0.12502969874213843,0.18999999999999972,0.13200614701554403,0.2599999999999987,0.26000000000041035,2,5354.83577239298,4787.042905545201,0.2193557978835007,21823.18840775564,0.017481522154671573,273834.44434590975,0.03310606331278336,54393.48271041923,9865.348322351765,0.006278584235227314,0.08109331574418932,-5245.7504180999995,-18272.289929179868,19716079.9929055,203666.33120117208,-129918.53046719507,-28990.650058195522,9865.348322351765,9636.332034637653,-23518.040347279868,-12018.533252219875,0.02910028540365095,0.32241446015841696,0.026001935,0.25660123915141486,0.07884125677045509
217182922,0.076288268,0.011060356,434,CON,641194.59,4,1,500000.0,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,1.0,48,SOLES,Incrementa,0,0.134,30,537,1.0,1,1.0,641194.59,641194.59,0.011060356,434,AFM,0.134,0.134,202311,TRADICIONAL,30/11/2023,0.26,217182922,0.12950832813077517,0.18999999999999972,0.13796175634597163,0.2599999999999987,0.25999999986420375,3,3477.385499296055,4228.170732690507,0.23161564932831163,18255.116806451795,0.021274080812484338,198747.51675331025,0.04250414537461635,33790.37337970679,5501.581852474629,0.006278584235227314,0.08009620509569038,-5245.7504180999995,-10056.58363569555,9539880.804158892,102982.738285127,-61827.15153027027,-12085.93029099698,5501.581852474629,4720.716915847042,-15302.334053795548,-7076.93824762383,0.018168518831631036,0.5325075795800001,0.028353412,0.28712993797999997,0.09129220150098241
217182958,0.074547423,0.029,377,SIN,0.0,2,1,192000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.435194389,24,SOLES,Incrementa,0,0.155,199,1245,0.368776091,1,1.0,0.0,0.0,0.029,377,REACTIVO,0.155,0.155,202311,TRADICIONAL,30/11/2023,0.24,217182958,0.2223214644143503,0.18999999999999972,0.24887369074601473,0.24000000000000066,0.2399999999997735,1,2114.3398081796913,6111.520935271103,0.21918111024188505,27883.429044257136,0.0800877583582255,76310.3008569026,0.11996499699722377,18309.130026311122,4201.642992512454,0.006278584235227314,0.07865600177837262,-3013.0021074,-2160.1228681013226,1831447.2205656623,34095.6582981579,-11686.5317688939,-5274.103281531749,4201.642992512454,1174.1067785788725,-5173.124975501323,-5114.606172780068,0.02729807015565947,0.69267,0.106916875,0.70278,0.36244993514521745
217182559,0.075643408,0.03974,358,SIN,0.0,14,1,180000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.039845283,36,SOLES,Incrementa,0,0.175,47,1313,1.0,1,1.0,0.0,0.0,0.03974,358,REACTIVO,0.175,0.175,202311,TRADICIONAL,30/11/2023,0.24,217182559,0.2102367220132606,0.18999999999999972,0.2282729755698667,0.24000000000000066,0.23999999999818322,1,1731.2824259027766,3466.83769397433,0.2180049339406799,15902.565282846634,0.054884377410923016,63166.202433488186,0.08936598553466707,16934.72979885287,3594.4414446439446,0.006278584235227314,0.07982554192831337,-3013.0021074,-2763.6683106741066,2273983.287605575,39069.939125528814,-14769.78255759149,-8825.661366010358,3594.4414446439446,1460.2345969259284,-5776.670418074107,-4351.987743499701,0.03624427042969377,0.69267,0.06038854,0.70278,0.2488646242321748
217182279,0.075643087,0.02861,378,CON,345095.98,4,1,30000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.733286448,36,SOLES,0 o menos,0,0.175,328,1642,0.540651304,1,1.0,345095.98,345095.98,0.02861,378,REACTIVO,0.175,0.175,202311,TRADICIONAL,30/11/2023,0.23,217182279,0.2814363610734163,0.18999999999999972,0.2923687518617908,0.23000000000000131,0.2300000000074489,1,177.88812760638757,423.88621644636197,0.2836471314605812,1494.413901750563,0.038903828682489816,10895.745503761907,0.181111436031426,5920.032344457816,337.7809283196825,0.006278584235227314,0.07986213453562607,-3013.0021074,-1441.0400315631937,392246.83813542867,8436.244246168673,-2541.8313532417505,-521.5160412619501,337.7809283196825,547.1354927928439,-4454.042138963194,-532.1124844752198,0.026891974116949012,0.3272,0.056308282,0.36763999999999997,0.13595226486597306
217182302,0.074547957,0.04781,347,SIN,0.0,4,1,200000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.58166947,24,SOLES,Incrementa,0,0.16,297,1795,0.477389425,1,1.0,0.0,0.0,0.04781,347,REACTIVO,0.16,0.16,202311,TRADICIONAL,30/11/2023,0.18,217182302,0.22768613009012584,0.18999999999999972,0.22319345570653182,0.17999999999999838,0.18000000000691685,1,-377.6017584557776,4093.8945566717994,0.1668477482617199,24536.70846219665,0.051083221719382496,80141.66724175999,0.08200060854225019,13143.330966829675,3697.338982442794,0.006278584235227314,0.07865252294053726,-3013.0021074,-2213.7825747184374,1923400.01380224,32369.322316911785,-12319.44658411067,-8132.546644500591,3697.338982442794,1226.0018785291586,-5226.784682118438,-3426.0961538104402,0.042651881579448644,0.69267,0.082109921,0.70278,0.30254782499079586
217182957,0.074547957,0.02938,376,CON,984340.0,5,1,200000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.171447998,24,SOLES,0 o menos,0,0.14,230,1009,0.137407395,1,1.0,984340.0,984340.0,0.02938,376,REACTIVO,0.14,0.14,202311,TRADICIONAL,30/11/2023,0.24,217182957,0.15119283226071345,0.18999999999999972,0.15953065027192648,0.24000000000000066,0.2400000000033824,1,722.4207127280642,2082.992314210789,0.22813043251958165,9130.70777627178,0.026722535656891113,77948.90204117417,0.06243930346303175,9734.150298318018,1375.8700296136183,0.006278584235227314,0.07864366962132663,-3013.0021074,-2187.820166032943,1870773.64898818,23122.697042576645,-11936.813233783738,-2648.022736679479,1375.8700296136183,1196.2892262045946,-5200.822273432943,-1743.2134260771156,0.0277101240284089,0.3272,0.04318344,0.36763999999999997,0.11618170459886124
217182786,0.074185384,0.02804518,379,SIN,0.0,5,1,150000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.485002379,18,SOLES,0 o menos,0,0.15,112,1300,0.392663485,1,1.0,0.0,0.0,0.02804518,379,REACTIVO REMOTO,0.15,0.15,202311,DIGITAL,30/11/2023,0.24,217182786,0.18995442106424743,0.18999999999999972,0.20721354616822318,0.24000000000000066,0.2399999999025728,1,884.4538709412518,3330.935654695364,0.21160065008093967,15741.613522554127,0.05322349014740242,62583.93888620118,0.07355627578798678,6905.162202917885,1779.0308369954896,0.006278584235227314,0.07822597959283195,-145.2998637,-1451.7960385636695,1126510.8999516212,17722.32377022482,-7168.601321891685,-4396.072049998643,1779.0308369954896,747.5118045833963,-1597.0959022636696,-2090.693655606662,0.03985074100133983,0.69267,0.06038854,0.70278,0.2488646242321748
217175987,0.074181433,0.0350382,366,SIN,0.0,5,1,16000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.39256602,18,SOLES,0 o menos,0,0.23,162,1298,0.405588702,1,1.0,0.0,0.0,0.0350382,366,REACTIVO REMOTO,0.23,0.23,202311,DIGITAL,30/11/2023,0.23,217175987,0.2824648343980307,0.18999999999999972,0.30197986320650627,0.23000000000000131,0.22999999772243784,1,101.4958410946183,457.45673777252705,0.20064261117240423,2279.958056264791,0.06782072790556504,6745.087407635895,0.15651096396721123,1583.5201983182876,257.66835676278527,0.006278584235227314,0.07822329354617974,-145.2998637,-722.5764833544189,121411.57333744611,2682.7252803265287,-773.8871907092308,-548.012945273949,257.66835676278527,222.69505397493953,-867.8763470544188,-287.12710136786285,0.04669334326398475,0.69267,0.094923431,0.70278,0.3338744134550452
217182307,0.074241658,0.02256,392,SIN,0.0,5,1,156000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.443722,19,SOLES,Incrementa,0,0.17,169,1009,0.444199826,1,1.0,0.0,0.0,0.02256,392,REACTIVO,0.17,0.17,202311,TRADICIONAL,30/11/2023,0.24,217182307,0.19196367184271246,0.18999999999999972,0.20708859354159537,0.24000000000000066,0.23999999986171416,1,860.2762571616913,3083.75528602803,0.22537817131646448,13682.5818934256,0.046989435841953614,65626.56543483671,0.09398898203983555,9766.275626652354,1632.2376164921045,0.006278584235227314,0.07829252424376776,-3013.0021074,-1459.8195950195634,1246904.7432618975,19650.274929701394,-7905.557334900393,-2805.5119733131214,1632.2376164921045,827.0700051644773,-4472.821702419564,-2043.0790045138453,0.021788476934580553,0.69267,0.04318344,0.70278,0.20721531090075293
217182857,0.074547957,0.02173,394,SIN,0.0,12,1,200000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,24,SOLES,Incrementa,0,0.16,196,1311,1.0,1,1.0,0.0,0.0,0.02173,394,REACTIVO,0.16,0.16,202311,TRADICIONAL,30/11/2023,0.24,217182857,0.17800201488640255,0.18999999999999972,0.19264080244141168,0.24000000000000066,0.2399999999784257,1,1269.3540850557547,3670.4840416167754,0.22252899848031457,16494.4077701472,0.04588741682490648,79988.90100138594,0.08132432178756194,13010.086248940292,2485.476686281371,0.006278584235227314,0.0786483153107036,-3013.0021074,-2069.8401423839996,1919733.6240332625,28301.836245186547,-12226.471090113566,-4296.577558999068,2485.476686281371,1231.2986528663773,-5082.842249784,-3071.7526022041093,0.021141363802012453,0.69267,0.042213445,0.70278,0.2049189330715399
217183110,0.066777346,0.05011,344,SIN,0.0,14,1,45500.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,24,DOLARES,Incrementa,0,0.165,101,710,0.984938106,1,3.831,0.0,0.0,0.05011,344,REACTIVO,0.165,0.165,202311,TRADICIONAL,30/11/2023,0.2,217183110,0.20603781259802556,0.18999999999999972,0.2096720250671229,0.19999999999999973,0.1999999996568691,1,70.12230414561964,843.8552575431231,0.18456442772897605,4572.144632238038,0.04650382552710163,18145.932038458614,0.08323051864529352,3020.590669726317,688.958285019574,0.006278584235227314,0.06827632847447584,-786.4792762725137,-529.1540542375635,435502.36892300675,6919.832678282979,-2433.5031431816305,-1918.045348860636,688.958285019574,452.3064834856058,-1315.6333305100773,-706.2051091495648,0.04457942967112963,0.69267,0.06038854,0.70278,0.2488646242321748
217182997,0.075624377,0.02237,392,SIN,0.0,5,1,234822.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.500222174,36,SOLES,0 o menos,0,0.1445,182,1166,0.686064626,1,1.0,0.0,0.0,0.02237,392,REACTIVO,0.1445,0.1445,202311,TRADICIONAL,30/11/2023,0.24,217182997,0.17218953040084117,0.18999999999999972,0.18682934744803714,0.24000000000000066,0.23999999998460808,1,1952.0749383569273,3928.420361848839,0.22045980474724952,17819.213649184956,0.046004371881827974,85392.32688449313,0.07364399742268307,18865.89690299557,4027.6596204691205,0.006278584235227314,0.07980057695419518,-3013.0021074,-3163.872025218589,3074123.7678417526,44038.39747794738,-19870.35361100037,-7235.606043665982,4027.6596204691205,1933.4590797145574,-6176.874132618589,-4931.421305299602,0.021788476934580553,0.69267,0.04318344,0.70278,0.20721531090075293
217182980,0.076300677,0.027045023,381,CON,173604.08,2,0,204000.0,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.486608543,48,SOLES,0 o menos,0,0.15,334,1880,0.492820712,1,1.0,173604.08,173604.08,0.027045023,381,AFM,0.15,0.15,202311,TRADICIONAL,30/11/2023,0.24,217182980,0.16436460374001993,0.18999999999999972,0.17058993739648032,0.24000000000000066,0.2399999999861302,3,1170.6359493689124,1854.1844998242586,0.22167530285962528,8364.416224564318,0.019768452523549133,93795.12623031391,0.07069099609328615,26521.883607665608,2520.8012085325977,0.006278584235227314,0.08012282606365861,-5245.7504180999995,-13276.738654414492,4502166.059055068,59230.83252183515,-29256.363623061643,-6311.0893336503095,2520.8012085325977,2858.5040425424245,-18522.48907251449,-3103.4577443866956,0.03617168880151516,0.43128673515404253,0.067066906,0.18590909355404253,0.08842660229038996
