product_code_final,Moneda,CantidadPlazo,t,prepagoRDM
4,DOLARES,24,50,0
4,DOLARES,24,51,0
4,DOLARES,24,52,0
4,DOLARES,24,53,0
4,DOLARES,24,54,0
4,DOLARES,24,55,0
4,DOLARES,24,56,0
4,DOLARES,24,57,0
4,DOLARES,24,58,0
4,DOLARES,24,59,0
4,DOLARES,24,60,0
4,DOLARES,24,61,0
4,DOLARES,24,62,0
4,DOLARES,24,63,0
4,DOLARES,24,64,0
4,DOLARES,24,65,0
4,DOLARES,24,66,0
4,DOLARES,24,67,0
4,DOLARES,24,68,0
4,DOLARES,24,69,0
4,DOLARES,24,70,0
4,DOLARES,24,71,0
4,DOLARES,24,72,0
4,DOLARES,24,73,0
4,DOLARES,24,74,0
4,DOLARES,24,75,0
4,DOLARES,24,76,0
4,DOLARES,24,77,0
4,DOLARES,24,78,0
4,DOLARES,24,79,0
4,DOLARES,24,80,0
4,DOLARES,24,81,0
4,DOLARES,24,82,0
4,DOLARES,24,83,0
4,DOLARES,24,84,0
4,DOLARES,24,85,0
4,DOLARES,24,86,0
4,DOLARES,24,87,0
4,DOLARES,24,88,0
4,DOLARES,24,89,0
4,DOLARES,24,90,0
4,DOLARES,24,91,0
4,DOLARES,24,92,0
4,DOLARES,24,93,0
4,DOLARES,24,94,0
4,DOLARES,24,95,0
4,DOLARES,24,96,0
4,DOLARES,24,97,0
4,DOLARES,24,98,0
4,DOLARES,24,99,0
4,DOLARES,24,100,0
4,DOLARES,24,101,0
4,DOLARES,24,102,0
4,DOLARES,24,103,0
4,DOLARES,24,104,0
4,DOLARES,24,105,0
4,DOLARES,24,106,0
4,DOLARES,24,107,0
4,DOLARES,24,108,0
4,DOLARES,24,109,0
4,DOLARES,24,110,0
4,DOLARES,24,111,0
4,DOLARES,24,112,0
4,DOLARES,24,113,0
4,DOLARES,24,114,0
4,DOLARES,24,115,0
4,DOLARES,24,116,0
4,DOLARES,24,117,0
4,DOLARES,24,118,0
4,DOLARES,24,119,0
4,DOLARES,24,120,0
4,DOLARES,24,121,0
4,DOLARES,24,122,0
4,DOLARES,24,123,0
4,DOLARES,24,124,0
4,DOLARES,24,125,0
4,DOLARES,24,126,0
4,DOLARES,24,127,0
4,DOLARES,24,128,0
4,DOLARES,24,129,0
4,DOLARES,24,130,0
4,DOLARES,24,131,0
4,DOLARES,24,132,0
4,DOLARES,24,133,0
4,DOLARES,24,134,0
4,DOLARES,24,135,0
4,DOLARES,24,136,0
4,DOLARES,24,137,0
4,DOLARES,24,138,0
4,DOLARES,24,139,0
4,DOLARES,24,140,0
4,DOLARES,24,141,0
4,DOLARES,24,142,0
4,DOLARES,24,143,0
4,DOLARES,24,144,0
4,DOLARES,36,1,0
4,DOLARES,36,2,0.003420319
4,DOLARES,36,3,0.003753199
4,DOLARES,36,4,0.004050061
4,DOLARES,36,5,0.004313165
4,DOLARES,36,6,0.004544691
4,DOLARES,36,7,0.004746775
4,DOLARES,36,8,0.004921486
4,DOLARES,36,9,0.005070828
4,DOLARES,36,10,0.005196753
4,DOLARES,36,11,0.005301151
4,DOLARES,36,12,0.00538584
4,DOLARES,36,13,0.005452592
4,DOLARES,36,14,0.005503108
4,DOLARES,36,15,0.005539036
4,DOLARES,36,16,0.005561959
4,DOLARES,36,17,0.005573401
4,DOLARES,36,18,0.005574817
4,DOLARES,36,19,0.005567619
4,DOLARES,36,20,0.00555314
4,DOLARES,36,21,0.005532662
4,DOLARES,36,22,0.005507408
4,DOLARES,36,23,0.005478532
4,DOLARES,36,24,0.005447137
4,DOLARES,36,25,0.005414254
4,DOLARES,36,26,0.005380867
4,DOLARES,36,27,0.005347886
4,DOLARES,36,28,0.005316171
4,DOLARES,36,29,0.00528651
4,DOLARES,36,30,0.005259647
4,DOLARES,36,31,0.005236246
4,DOLARES,36,32,0.005216927
4,DOLARES,36,33,0.005202235
4,DOLARES,36,34,0.005192667
4,DOLARES,36,35,0.005188652
4,DOLARES,36,36,0.005190557
4,DOLARES,36,37,0.005198694
4,DOLARES,36,38,0
4,DOLARES,36,39,0
4,DOLARES,36,40,0
4,DOLARES,36,41,0
4,DOLARES,36,42,0
4,DOLARES,36,43,0
4,DOLARES,36,44,0
4,DOLARES,36,45,0
4,DOLARES,36,46,0
4,DOLARES,36,47,0
4,DOLARES,36,48,0
4,DOLARES,36,49,0
4,DOLARES,36,50,0
4,DOLARES,36,51,0
4,DOLARES,36,52,0
4,DOLARES,36,53,0
4,DOLARES,36,54,0
4,DOLARES,36,55,0
4,DOLARES,36,56,0
4,DOLARES,36,57,0
4,DOLARES,36,58,0
4,DOLARES,36,59,0
4,DOLARES,36,60,0
4,DOLARES,36,61,0
4,DOLARES,36,62,0
4,DOLARES,36,63,0
4,DOLARES,36,64,0
4,DOLARES,36,65,0
4,DOLARES,36,66,0
4,DOLARES,36,67,0
4,DOLARES,36,68,0
4,DOLARES,36,69,0
4,DOLARES,36,70,0
4,DOLARES,36,71,0
4,DOLARES,36,72,0
4,DOLARES,36,73,0
4,DOLARES,36,74,0
4,DOLARES,36,75,0
4,DOLARES,36,76,0
4,DOLARES,36,77,0
4,DOLARES,36,78,0
4,DOLARES,36,79,0
4,DOLARES,36,80,0
4,DOLARES,36,81,0
4,DOLARES,36,82,0
4,DOLARES,36,83,0
4,DOLARES,36,84,0
4,DOLARES,36,85,0
4,DOLARES,36,86,0
4,DOLARES,36,87,0
4,DOLARES,36,88,0
4,DOLARES,36,89,0
4,DOLARES,36,90,0
4,DOLARES,36,91,0
4,DOLARES,36,92,0
4,DOLARES,36,93,0
4,DOLARES,36,94,0
4,DOLARES,36,95,0
4,DOLARES,36,96,0
4,DOLARES,36,97,0
4,DOLARES,36,98,0
4,DOLARES,36,99,0
4,DOLARES,36,100,0
4,DOLARES,36,101,0
4,DOLARES,36,102,0
4,DOLARES,36,103,0
4,DOLARES,36,104,0
4,DOLARES,36,105,0
4,DOLARES,36,106,0
4,DOLARES,36,107,0
4,DOLARES,36,108,0
4,DOLARES,36,109,0
4,DOLARES,36,110,0
4,DOLARES,36,111,0
4,DOLARES,36,112,0
4,DOLARES,36,113,0
4,DOLARES,36,114,0
4,DOLARES,36,115,0
4,DOLARES,36,116,0
4,DOLARES,36,117,0
4,DOLARES,36,118,0
4,DOLARES,36,119,0
4,DOLARES,36,120,0
4,DOLARES,36,121,0
4,DOLARES,36,122,0
4,DOLARES,36,123,0
4,DOLARES,36,124,0
4,DOLARES,36,125,0
4,DOLARES,36,126,0
4,DOLARES,36,127,0
4,DOLARES,36,128,0
4,DOLARES,36,129,0
4,DOLARES,36,130,0
4,DOLARES,36,131,0
4,DOLARES,36,132,0
4,DOLARES,36,133,0
4,DOLARES,36,134,0
4,DOLARES,36,135,0
4,DOLARES,36,136,0
4,DOLARES,36,137,0
4,DOLARES,36,138,0
4,DOLARES,36,139,0
4,DOLARES,36,140,0
4,DOLARES,36,141,0
4,DOLARES,36,142,0
4,DOLARES,36,143,0
4,DOLARES,36,144,0
4,DOLARES,48,1,0
4,DOLARES,48,2,1.35E-63
4,DOLARES,48,3,1.48E-63
4,DOLARES,48,4,1.60E-63
4,DOLARES,48,5,1.70E-63
4,DOLARES,48,6,1.79E-63
4,DOLARES,48,7,1.87E-63
4,DOLARES,48,8,1.94E-63
4,DOLARES,48,9,2.00E-63
4,DOLARES,48,10,2.05E-63
4,DOLARES,48,11,2.09E-63
4,DOLARES,48,12,2.12E-63
4,DOLARES,48,13,2.15E-63
4,DOLARES,48,14,2.17E-63
4,DOLARES,48,15,2.18E-63
4,DOLARES,48,16,2.19E-63
4,DOLARES,48,17,2.20E-63
4,DOLARES,48,18,2.20E-63
4,DOLARES,48,19,2.20E-63
4,DOLARES,48,20,2.19E-63
4,DOLARES,48,21,2.18E-63
4,DOLARES,48,22,2.17E-63
4,DOLARES,48,23,2.16E-63
4,DOLARES,48,24,2.15E-63
4,DOLARES,48,25,2.14E-63
4,DOLARES,48,26,2.12E-63
4,DOLARES,48,27,2.11E-63
4,DOLARES,48,28,2.10E-63
4,DOLARES,48,29,2.09E-63
4,DOLARES,48,30,2.07E-63
4,DOLARES,48,31,2.07E-63
4,DOLARES,48,32,2.06E-63
4,DOLARES,48,33,2.05E-63
4,DOLARES,48,34,2.05E-63
4,DOLARES,48,35,2.05E-63
4,DOLARES,48,36,2.05E-63
4,DOLARES,48,37,2.05E-63
4,DOLARES,48,38,2.06E-63
4,DOLARES,48,39,2.06E-63
4,DOLARES,48,40,2.08E-63
4,DOLARES,48,41,2.09E-63
4,DOLARES,48,42,2.11E-63
4,DOLARES,48,43,2.13E-63
4,DOLARES,48,44,2.15E-63
4,DOLARES,48,45,2.17E-63
4,DOLARES,48,46,2.20E-63
4,DOLARES,48,47,2.23E-63
4,DOLARES,48,48,2.26E-63
4,DOLARES,48,49,2.29E-63
4,DOLARES,48,50,0
4,DOLARES,48,51,0
4,DOLARES,48,52,0
4,DOLARES,48,53,0
4,DOLARES,48,54,0
4,DOLARES,48,55,0
4,DOLARES,48,56,0
4,DOLARES,48,57,0
4,DOLARES,48,58,0
4,DOLARES,48,59,0
4,DOLARES,48,60,0
4,DOLARES,48,61,0
4,DOLARES,48,62,0
4,DOLARES,48,63,0
4,DOLARES,48,64,0
4,DOLARES,48,65,0
4,DOLARES,48,66,0
4,DOLARES,48,67,0
4,DOLARES,48,68,0
4,DOLARES,48,69,0
4,DOLARES,48,70,0
4,DOLARES,48,71,0
4,DOLARES,48,72,0
4,DOLARES,48,73,0
4,DOLARES,48,74,0
4,DOLARES,48,75,0
4,DOLARES,48,76,0
4,DOLARES,48,77,0
4,DOLARES,48,78,0
4,DOLARES,48,79,0
4,DOLARES,48,80,0
4,DOLARES,48,81,0
4,DOLARES,48,82,0
4,DOLARES,48,83,0
4,DOLARES,48,84,0
4,DOLARES,48,85,0
4,DOLARES,48,86,0
4,DOLARES,48,87,0
4,DOLARES,48,88,0
4,DOLARES,48,89,0
4,DOLARES,48,90,0
4,DOLARES,48,91,0
4,DOLARES,48,92,0
4,DOLARES,48,93,0
4,DOLARES,48,94,0
4,DOLARES,48,95,0
4,DOLARES,48,96,0
4,DOLARES,48,97,0
4,DOLARES,48,98,0
4,DOLARES,48,99,0
4,DOLARES,48,100,0
4,DOLARES,48,101,0
4,DOLARES,48,102,0
4,DOLARES,48,103,0
4,DOLARES,48,104,0
4,DOLARES,48,105,0
4,DOLARES,48,106,0
4,DOLARES,48,107,0
4,DOLARES,48,108,0
4,DOLARES,48,109,0
4,DOLARES,48,110,0
4,DOLARES,48,111,0
4,DOLARES,48,112,0
4,DOLARES,48,113,0
4,DOLARES,48,114,0
4,DOLARES,48,115,0
4,DOLARES,48,116,0
4,DOLARES,48,117,0
4,DOLARES,48,118,0
4,DOLARES,48,119,0
4,DOLARES,48,120,0
4,DOLARES,48,121,0
4,DOLARES,48,122,0
4,DOLARES,48,123,0
4,DOLARES,48,124,0
4,DOLARES,48,125,0
4,DOLARES,48,126,0
4,DOLARES,48,127,0
4,DOLARES,48,128,0
4,DOLARES,48,129,0
4,DOLARES,48,130,0
4,DOLARES,48,131,0
4,DOLARES,48,132,0
4,DOLARES,48,133,0
4,DOLARES,48,134,0
4,DOLARES,48,135,0
4,DOLARES,48,136,0
4,DOLARES,48,137,0
4,DOLARES,48,138,0
4,DOLARES,48,139,0
4,DOLARES,48,140,0
4,DOLARES,48,141,0
4,DOLARES,48,142,0
4,DOLARES,48,143,0
4,DOLARES,48,144,0
4,DOLARES,60,1,0
4,DOLARES,60,2,1.35E-63
4,DOLARES,60,3,1.48E-63
4,DOLARES,60,4,1.60E-63
4,DOLARES,60,5,1.70E-63
4,DOLARES,60,6,1.79E-63
4,DOLARES,60,7,1.87E-63
4,DOLARES,60,8,1.94E-63
4,DOLARES,60,9,2.00E-63
4,DOLARES,60,10,2.05E-63
4,DOLARES,60,11,2.09E-63
4,DOLARES,60,12,2.12E-63
4,DOLARES,60,13,2.15E-63
4,DOLARES,60,14,2.17E-63
4,DOLARES,60,15,2.18E-63
4,DOLARES,60,16,2.19E-63
4,DOLARES,60,17,2.20E-63
4,DOLARES,60,18,2.20E-63
4,DOLARES,60,19,2.20E-63
4,DOLARES,60,20,2.19E-63
4,DOLARES,60,21,2.18E-63
4,DOLARES,60,22,2.17E-63
4,DOLARES,60,23,2.16E-63
4,DOLARES,60,24,2.15E-63
4,DOLARES,60,25,2.14E-63
4,DOLARES,60,26,2.12E-63
4,DOLARES,60,27,2.11E-63
4,DOLARES,60,28,2.10E-63
4,DOLARES,60,29,2.09E-63
4,DOLARES,60,30,2.07E-63
4,DOLARES,60,31,2.07E-63
4,DOLARES,60,32,2.06E-63
4,DOLARES,60,33,2.05E-63
4,DOLARES,60,34,2.05E-63
4,DOLARES,60,35,2.05E-63
4,DOLARES,60,36,2.05E-63
4,DOLARES,60,37,2.05E-63
4,DOLARES,60,38,2.06E-63
4,DOLARES,60,39,2.06E-63
4,DOLARES,60,40,2.08E-63
4,DOLARES,60,41,2.09E-63
4,DOLARES,60,42,2.11E-63
4,DOLARES,60,43,2.13E-63
4,DOLARES,60,44,2.15E-63
4,DOLARES,60,45,2.17E-63
4,DOLARES,60,46,2.20E-63
4,DOLARES,60,47,2.23E-63
4,DOLARES,60,48,2.26E-63
4,DOLARES,60,49,2.29E-63
4,DOLARES,60,50,2.33E-63
4,DOLARES,60,51,2.36E-63
4,DOLARES,60,52,2.40E-63
4,DOLARES,60,53,2.44E-63
4,DOLARES,60,54,2.48E-63
4,DOLARES,60,55,2.52E-63
4,DOLARES,60,56,2.57E-63
4,DOLARES,60,57,2.61E-63
4,DOLARES,60,58,2.65E-63
4,DOLARES,60,59,2.69E-63
4,DOLARES,60,60,2.73E-63
4,DOLARES,60,61,2.76E-63
4,DOLARES,60,62,0
4,DOLARES,60,63,0
4,DOLARES,60,64,0
4,DOLARES,60,65,0
4,DOLARES,60,66,0
4,DOLARES,60,67,0
4,DOLARES,60,68,0
4,DOLARES,60,69,0
4,DOLARES,60,70,0
4,DOLARES,60,71,0
4,DOLARES,60,72,0
4,DOLARES,60,73,0
4,DOLARES,60,74,0
4,DOLARES,60,75,0
4,DOLARES,60,76,0
4,DOLARES,60,77,0
4,DOLARES,60,78,0
4,DOLARES,60,79,0
4,DOLARES,60,80,0
4,DOLARES,60,81,0
4,DOLARES,60,82,0
4,DOLARES,60,83,0
4,DOLARES,60,84,0
4,DOLARES,60,85,0
4,DOLARES,60,86,0
4,DOLARES,60,87,0
4,DOLARES,60,88,0
4,DOLARES,60,89,0
4,DOLARES,60,90,0
4,DOLARES,60,91,0
4,DOLARES,60,92,0
4,DOLARES,60,93,0
4,DOLARES,60,94,0
4,DOLARES,60,95,0
4,DOLARES,60,96,0
4,DOLARES,60,97,0
4,DOLARES,60,98,0
4,DOLARES,60,99,0
4,DOLARES,60,100,0
4,DOLARES,60,101,0
4,DOLARES,60,102,0
4,DOLARES,60,103,0
4,DOLARES,60,104,0
4,DOLARES,60,105,0
4,DOLARES,60,106,0
4,DOLARES,60,107,0
4,DOLARES,60,108,0
4,DOLARES,60,109,0
4,DOLARES,60,110,0
4,DOLARES,60,111,0
4,DOLARES,60,112,0
4,DOLARES,60,113,0
4,DOLARES,60,114,0
4,DOLARES,60,115,0
4,DOLARES,60,116,0
4,DOLARES,60,117,0
4,DOLARES,60,118,0
4,DOLARES,60,119,0
4,DOLARES,60,120,0
4,DOLARES,60,121,0
4,DOLARES,60,122,0
4,DOLARES,60,123,0
4,DOLARES,60,124,0
4,DOLARES,60,125,0
4,DOLARES,60,126,0
4,DOLARES,60,127,0
4,DOLARES,60,128,0
4,DOLARES,60,129,0
4,DOLARES,60,130,0
4,DOLARES,60,131,0
4,DOLARES,60,132,0
4,DOLARES,60,133,0
4,DOLARES,60,134,0
4,DOLARES,60,135,0
4,DOLARES,60,136,0
4,DOLARES,60,137,0
4,DOLARES,60,138,0
4,DOLARES,60,139,0
4,DOLARES,60,140,0
4,DOLARES,60,141,0
4,DOLARES,60,142,0
4,DOLARES,60,143,0
4,DOLARES,60,144,0
4,DOLARES,72,1,0
4,DOLARES,72,2,1.35E-63
4,DOLARES,72,3,1.48E-63
4,DOLARES,72,4,1.60E-63
4,DOLARES,72,5,1.70E-63
4,DOLARES,72,6,1.79E-63
4,DOLARES,72,7,1.87E-63
4,DOLARES,72,8,1.94E-63
4,DOLARES,72,9,2.00E-63
4,DOLARES,72,10,2.05E-63
4,DOLARES,72,11,2.09E-63
4,DOLARES,72,12,2.12E-63
4,DOLARES,72,13,2.15E-63
4,DOLARES,72,14,2.17E-63
4,DOLARES,72,15,2.18E-63
4,DOLARES,72,16,2.19E-63
4,DOLARES,72,17,2.20E-63
4,DOLARES,72,18,2.20E-63
4,DOLARES,72,19,2.20E-63
4,DOLARES,72,20,2.19E-63
4,DOLARES,72,21,2.18E-63
4,DOLARES,72,22,2.17E-63
4,DOLARES,72,23,2.16E-63
4,DOLARES,72,24,2.15E-63
4,DOLARES,72,25,2.14E-63
4,DOLARES,72,26,2.12E-63
4,DOLARES,72,27,2.11E-63
4,DOLARES,72,28,2.10E-63
4,DOLARES,72,29,2.09E-63
4,DOLARES,72,30,2.07E-63
4,DOLARES,72,31,2.07E-63
4,DOLARES,72,32,2.06E-63
4,DOLARES,72,33,2.05E-63
4,DOLARES,72,34,2.05E-63
4,DOLARES,72,35,2.05E-63
4,DOLARES,72,36,2.05E-63
4,DOLARES,72,37,2.05E-63
4,DOLARES,72,38,2.06E-63
4,DOLARES,72,39,2.06E-63
4,DOLARES,72,40,2.08E-63
4,DOLARES,72,41,2.09E-63
4,DOLARES,72,42,2.11E-63
4,DOLARES,72,43,2.13E-63
4,DOLARES,72,44,2.15E-63
4,DOLARES,72,45,2.17E-63
4,DOLARES,72,46,2.20E-63
4,DOLARES,72,47,2.23E-63
4,DOLARES,72,48,2.26E-63
4,DOLARES,72,49,2.29E-63
4,DOLARES,72,50,2.33E-63
4,DOLARES,72,51,2.36E-63
4,DOLARES,72,52,2.40E-63
4,DOLARES,72,53,2.44E-63
4,DOLARES,72,54,2.48E-63
4,DOLARES,72,55,2.52E-63
4,DOLARES,72,56,2.57E-63
4,DOLARES,72,57,2.61E-63
4,DOLARES,72,58,2.65E-63
4,DOLARES,72,59,2.69E-63
4,DOLARES,72,60,2.73E-63
4,DOLARES,72,61,2.76E-63
4,DOLARES,72,62,2.80E-63
4,DOLARES,72,63,2.83E-63
4,DOLARES,72,64,2.86E-63
4,DOLARES,72,65,2.88E-63
4,DOLARES,72,66,2.90E-63
4,DOLARES,72,67,2.92E-63
4,DOLARES,72,68,2.92E-63
4,DOLARES,72,69,2.93E-63
4,DOLARES,72,70,2.92E-63
4,DOLARES,72,71,2.91E-63
4,DOLARES,72,72,2.89E-63
4,DOLARES,72,73,2.86E-63
4,DOLARES,72,74,0
4,DOLARES,72,75,0
4,DOLARES,72,76,0
4,DOLARES,72,77,0
4,DOLARES,72,78,0
4,DOLARES,72,79,0
4,DOLARES,72,80,0
4,DOLARES,72,81,0
4,DOLARES,72,82,0
4,DOLARES,72,83,0
4,DOLARES,72,84,0
4,DOLARES,72,85,0
4,DOLARES,72,86,0
4,DOLARES,72,87,0
4,DOLARES,72,88,0
4,DOLARES,72,89,0
4,DOLARES,72,90,0
4,DOLARES,72,91,0
4,DOLARES,72,92,0
4,DOLARES,72,93,0
4,DOLARES,72,94,0
4,DOLARES,72,95,0
4,DOLARES,72,96,0
4,DOLARES,72,97,0
4,DOLARES,72,98,0
4,DOLARES,72,99,0
4,DOLARES,72,100,0
4,DOLARES,72,101,0
4,DOLARES,72,102,0
4,DOLARES,72,103,0
4,DOLARES,72,104,0
4,DOLARES,72,105,0
4,DOLARES,72,106,0
4,DOLARES,72,107,0
4,DOLARES,72,108,0
4,DOLARES,72,109,0
4,DOLARES,72,110,0
4,DOLARES,72,111,0
4,DOLARES,72,112,0
4,DOLARES,72,113,0
4,DOLARES,72,114,0
4,DOLARES,72,115,0
4,DOLARES,72,116,0
4,DOLARES,72,117,0
4,DOLARES,72,118,0
4,DOLARES,72,119,0
4,DOLARES,72,120,0
4,DOLARES,72,121,0
4,DOLARES,72,122,0
4,DOLARES,72,123,0
4,DOLARES,72,124,0
4,DOLARES,72,125,0
4,DOLARES,72,126,0
4,DOLARES,72,127,0
4,DOLARES,72,128,0
4,DOLARES,72,129,0
4,DOLARES,72,130,0
4,DOLARES,72,131,0
4,DOLARES,72,132,0
4,DOLARES,72,133,0
4,DOLARES,72,134,0
4,DOLARES,72,135,0
4,DOLARES,72,136,0
4,DOLARES,72,137,0
4,DOLARES,72,138,0
4,DOLARES,72,139,0
4,DOLARES,72,140,0
4,DOLARES,72,141,0
4,DOLARES,72,142,0
4,DOLARES,72,143,0
4,DOLARES,72,144,0
4,DOLARES,84,1,0
4,DOLARES,84,2,1.35E-63
4,DOLARES,84,3,1.48E-63
4,DOLARES,84,4,1.60E-63
4,DOLARES,84,5,1.70E-63
4,DOLARES,84,6,1.79E-63
4,DOLARES,84,7,1.87E-63
4,DOLARES,84,8,1.94E-63
4,DOLARES,84,9,2.00E-63
4,DOLARES,84,10,2.05E-63
4,DOLARES,84,11,2.09E-63
4,DOLARES,84,12,2.12E-63
4,DOLARES,84,13,2.15E-63
4,DOLARES,84,14,2.17E-63
4,DOLARES,84,15,2.18E-63
4,DOLARES,84,16,2.19E-63
4,DOLARES,84,17,2.20E-63
4,DOLARES,84,18,2.20E-63
4,DOLARES,84,19,2.20E-63
4,DOLARES,84,20,2.19E-63
4,DOLARES,84,21,2.18E-63
4,DOLARES,84,22,2.17E-63
4,DOLARES,84,23,2.16E-63
4,DOLARES,84,24,2.15E-63
4,DOLARES,84,25,2.14E-63
4,DOLARES,84,26,2.12E-63
4,DOLARES,84,27,2.11E-63
4,DOLARES,84,28,2.10E-63
4,DOLARES,84,29,2.09E-63
4,DOLARES,84,30,2.07E-63
4,DOLARES,84,31,2.07E-63
4,DOLARES,84,32,2.06E-63
4,DOLARES,84,33,2.05E-63
4,DOLARES,84,34,2.05E-63
4,DOLARES,84,35,2.05E-63
4,DOLARES,84,36,2.05E-63
4,DOLARES,84,37,2.05E-63
4,DOLARES,84,38,2.06E-63
4,DOLARES,84,39,2.06E-63
4,DOLARES,84,40,2.08E-63
4,DOLARES,84,41,2.09E-63
4,DOLARES,84,42,2.11E-63
4,DOLARES,84,43,2.13E-63
4,DOLARES,84,44,2.15E-63
4,DOLARES,84,45,2.17E-63
4,DOLARES,84,46,2.20E-63
4,DOLARES,84,47,2.23E-63
4,DOLARES,84,48,2.26E-63
4,DOLARES,84,49,2.29E-63
4,DOLARES,84,50,2.33E-63
4,DOLARES,84,51,2.36E-63
4,DOLARES,84,52,2.40E-63
4,DOLARES,84,53,2.44E-63
4,DOLARES,84,54,2.48E-63
4,DOLARES,84,55,2.52E-63
4,DOLARES,84,56,2.57E-63
4,DOLARES,84,57,2.61E-63
4,DOLARES,84,58,2.65E-63
4,DOLARES,84,59,2.69E-63
4,DOLARES,84,60,2.73E-63
4,DOLARES,84,61,2.76E-63
4,DOLARES,84,62,2.80E-63
4,DOLARES,84,63,2.83E-63
4,DOLARES,84,64,2.86E-63
4,DOLARES,84,65,2.88E-63
4,DOLARES,84,66,2.90E-63
4,DOLARES,84,67,2.92E-63
4,DOLARES,84,68,2.92E-63
4,DOLARES,84,69,2.93E-63
4,DOLARES,84,70,2.92E-63
4,DOLARES,84,71,2.91E-63
4,DOLARES,84,72,2.89E-63
4,DOLARES,84,73,2.86E-63
4,DOLARES,84,74,2.82E-63
4,DOLARES,84,75,2.77E-63
4,DOLARES,84,76,2.77E-63
4,DOLARES,84,77,2.77E-63
4,DOLARES,84,78,2.77E-63
4,DOLARES,84,79,2.77E-63
4,DOLARES,84,80,2.77E-63
4,DOLARES,84,81,2.77E-63
4,DOLARES,84,82,2.77E-63
4,DOLARES,84,83,2.77E-63
4,DOLARES,84,84,2.77E-63
4,DOLARES,84,85,2.77E-63
4,DOLARES,84,86,0
4,DOLARES,84,87,0
4,DOLARES,84,88,0
4,DOLARES,84,89,0
4,DOLARES,84,90,0
4,DOLARES,84,91,0
4,DOLARES,84,92,0
4,DOLARES,84,93,0
4,DOLARES,84,94,0
4,DOLARES,84,95,0
4,DOLARES,84,96,0
4,DOLARES,84,97,0
4,DOLARES,84,98,0
4,DOLARES,84,99,0
4,DOLARES,84,100,0
4,DOLARES,84,101,0
4,DOLARES,84,102,0
4,DOLARES,84,103,0
4,DOLARES,84,104,0
4,DOLARES,84,105,0
4,DOLARES,84,106,0
4,DOLARES,84,107,0
4,DOLARES,84,108,0
4,DOLARES,84,109,0
4,DOLARES,84,110,0
4,DOLARES,84,111,0
4,DOLARES,84,112,0
4,DOLARES,84,113,0
4,DOLARES,84,114,0
4,DOLARES,84,115,0
4,DOLARES,84,116,0
4,DOLARES,84,117,0
4,DOLARES,84,118,0
4,DOLARES,84,119,0
4,DOLARES,84,120,0
4,DOLARES,84,121,0
4,DOLARES,84,122,0
4,DOLARES,84,123,0
4,DOLARES,84,124,0
4,DOLARES,84,125,0
4,DOLARES,84,126,0
4,DOLARES,84,127,0
4,DOLARES,84,128,0
4,DOLARES,84,129,0
4,DOLARES,84,130,0
4,DOLARES,84,131,0
4,DOLARES,84,132,0
4,DOLARES,84,133,0
4,DOLARES,84,134,0
4,DOLARES,84,135,0
4,DOLARES,84,136,0
4,DOLARES,84,137,0
4,DOLARES,84,138,0
4,DOLARES,84,139,0
4,DOLARES,84,140,0
4,DOLARES,84,141,0
4,DOLARES,84,142,0
4,DOLARES,84,143,0
4,DOLARES,84,144,0
4,DOLARES,96,1,0
4,DOLARES,96,2,0.001542806
4,DOLARES,96,3,0.001692958
4,DOLARES,96,4,0.001826864
4,DOLARES,96,5,0.001945542
4,DOLARES,96,6,0.002049977
4,DOLARES,96,7,0.002141131
4,DOLARES,96,8,0.002219938
4,DOLARES,96,9,0.002287302
4,DOLARES,96,10,0.002344103
4,DOLARES,96,11,0.002391194
4,DOLARES,96,12,0.002429395
4,DOLARES,96,13,0.002459504
4,DOLARES,96,14,0.002482291
4,DOLARES,96,15,0.002498497
4,DOLARES,96,16,0.002508837
4,DOLARES,96,17,0.002513998
4,DOLARES,96,18,0.002514637
4,DOLARES,96,19,0.00251139
4,DOLARES,96,20,0.002504859
4,DOLARES,96,21,0.002495622
4,DOLARES,96,22,0.00248423
4,DOLARES,96,23,0.002471205
4,DOLARES,96,24,0.002457044
4,DOLARES,96,25,0.002442211
4,DOLARES,96,26,0.002427151
4,DOLARES,96,27,0.002412274
4,DOLARES,96,28,0.002397969
4,DOLARES,96,29,0.00238459
4,DOLARES,96,30,0.002372472
4,DOLARES,96,31,0.002361917
4,DOLARES,96,32,0.002353203
4,DOLARES,96,33,0.002346576
4,DOLARES,96,34,0.00234226
4,DOLARES,96,35,0.002340449
4,DOLARES,96,36,0.002341308
4,DOLARES,96,37,0.002344978
4,DOLARES,96,38,0.00235157
4,DOLARES,96,39,0.00236117
4,DOLARES,96,40,0.002373835
4,DOLARES,96,41,0.002389594
4,DOLARES,96,42,0.002408451
4,DOLARES,96,43,0.00243038
4,DOLARES,96,44,0.00245533
4,DOLARES,96,45,0.002483221
4,DOLARES,96,46,0.002513944
4,DOLARES,96,47,0.002547368
4,DOLARES,96,48,0.002583329
4,DOLARES,96,49,0.00262164
4,DOLARES,96,50,0.002662083
4,DOLARES,96,51,0.002704413
4,DOLARES,96,52,0.002748362
4,DOLARES,96,53,0.002793628
4,DOLARES,96,54,0.002839888
4,DOLARES,96,55,0.002886788
4,DOLARES,96,56,0.002933947
4,DOLARES,96,57,0.002980956
4,DOLARES,96,58,0.00302738
4,DOLARES,96,59,0.003072758
4,DOLARES,96,60,0.003116596
4,DOLARES,96,61,0.00315838
